date,home_team,away_team,home_team_code,away_team_code,hour,day_code,Ball_possession_home,Total_shots_home,Total_shots_away,Goalkeeper_saves_home,Goalkeeper_saves_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Free_kicks_home,Free_kicks_away,result
2024-12-15,Udinese,Napoli,23,16,1,6,0.29,7.0,17.0,2.0,2.0,3.0,9.0,0.69,0.9,8.0,14.0,-1
2025-04-24,Genoa,Lazio,10,13,0,3,0.38,8.0,15.0,4.0,4.0,6.0,8.0,0.81,0.9,10.0,16.0,-1
2024-12-30,AC Milan,AS Roma,0,1,3,0,0.45,21.0,12.0,4.0,6.0,6.0,5.0,0.87,0.89,8.0,17.0,-1
2024-10-30,Cagliari,Bologna,4,3,1,2,0.42,14.0,11.0,2.0,2.0,7.0,2.0,0.75,0.86,18.0,17.0,-1
2024-11-05,Empoli,Como,7,5,1,1,0.41,9.0,12.0,2.0,3.0,3.0,6.0,0.76,0.84,9.0,17.0,1
2025-03-16,AC Milan,Como,0,5,1,6,0.42,9.0,15.0,5.0,1.0,0.0,5.0,0.82,0.88,7.0,21.0,1
2024-09-22,Juventus,Napoli,12,16,0,6,0.65,9.0,8.0,1.0,1.0,4.0,3.0,0.85,0.83,18.0,11.0,-1
2025-05-03,Parma,Como,17,5,21,5,0.39,13.0,13.0,3.0,3.0,5.0,5.0,0.82,0.86,14.0,16.0,-1
2025-05-19,Lecce,Torino,14,22,2,0,0.42,10.0,10.0,4.0,3.0,3.0,4.0,0.74,0.78,8.0,13.0,1
2024-08-19,Verona,Napoli,25,16,0,0,0.32,8.0,15.0,5.0,2.0,1.0,5.0,0.66,0.83,14.0,19.0,1
2024-12-29,Napoli,Venezia,16,24,22,6,0.67,25.0,4.0,2.0,7.0,14.0,4.0,0.88,0.74,12.0,10.0,1
2025-01-05,Monza,Cagliari,15,4,19,6,0.53,6.0,13.0,2.0,1.0,1.0,3.0,0.77,0.72,19.0,16.0,-1
2024-11-30,Como,Monza,5,15,22,5,0.54,17.0,9.0,2.0,2.0,11.0,4.0,0.84,0.81,11.0,16.0,-1
2024-11-11,Inter,Napoli,11,16,3,0,0.53,13.0,5.0,1.0,3.0,4.0,2.0,0.85,0.8,12.0,15.0,-1
2025-05-06,Genoa,AC Milan,10,0,2,1,0.4,11.0,10.0,3.0,3.0,8.0,7.0,0.81,0.88,12.0,14.0,-1
2025-03-30,Juventus,Genoa,12,10,1,6,0.49,9.0,9.0,3.0,5.0,4.0,3.0,0.8,0.81,11.0,13.0,1
2024-12-09,Napoli,Lazio,16,13,3,0,0.57,12.0,7.0,2.0,1.0,6.0,2.0,0.9,0.84,12.0,16.0,-1
2025-02-17,Juventus,Inter,12,11,3,0,0.42,16.0,17.0,2.0,7.0,7.0,5.0,0.82,0.85,10.0,17.0,1
2025-05-26,Venezia,Juventus,24,12,2,0,0.43,12.0,15.0,2.0,3.0,6.0,6.0,0.76,0.86,18.0,10.0,-1
2025-01-15,Como,AC Milan,5,0,1,2,0.5,12.0,12.0,4.0,3.0,2.0,4.0,0.83,0.81,17.0,11.0,-1
2024-08-19,Lazio,Venezia,13,24,2,0,0.67,13.0,11.0,2.0,3.0,6.0,3.0,0.91,0.81,11.0,15.0,1
2024-11-24,Genoa,Cagliari,10,4,19,6,0.52,20.0,17.0,4.0,4.0,6.0,8.0,0.83,0.8,7.0,11.0,-1
2024-11-10,Cagliari,AC Milan,4,0,1,6,0.45,16.0,13.0,3.0,4.0,6.0,3.0,0.88,0.9,11.0,7.0,-1
2025-02-23,Inter,Genoa,11,10,3,6,0.62,18.0,11.0,2.0,4.0,6.0,7.0,0.84,0.77,14.0,7.0,1
2024-11-24,Como,Fiorentina,5,8,22,6,0.57,10.0,8.0,2.0,4.0,3.0,4.0,0.85,0.82,15.0,11.0,-1
2025-01-12,Genoa,Parma,10,17,19,6,0.61,14.0,9.0,3.0,3.0,6.0,9.0,0.87,0.79,10.0,10.0,1
2025-02-18,Genoa,Venezia,10,24,3,1,0.5,14.0,7.0,3.0,3.0,4.0,5.0,0.74,0.72,15.0,14.0,1
2024-12-23,Monza,Juventus,15,12,3,0,0.45,17.0,16.0,7.0,4.0,3.0,7.0,0.85,0.88,13.0,7.0,-1
2025-03-16,Venezia,Napoli,24,16,19,6,0.42,13.0,15.0,7.0,4.0,3.0,8.0,0.76,0.82,8.0,19.0,-1
2025-04-29,Udinese,Bologna,23,3,0,1,0.35,13.0,12.0,1.0,4.0,5.0,6.0,0.68,0.84,10.0,21.0,-1
2025-04-12,Udinese,AC Milan,23,0,2,5,0.53,14.0,14.0,3.0,5.0,5.0,7.0,0.88,0.84,9.0,10.0,-1
2025-01-20,Verona,Lazio,25,13,1,0,0.35,16.0,14.0,2.0,3.0,5.0,6.0,0.76,0.89,8.0,10.0,-1
2024-10-20,Venezia,Atalanta,24,2,21,6,0.42,12.0,16.0,5.0,4.0,2.0,5.0,0.79,0.82,6.0,12.0,-1
